"","ID","Bacino","name","Volume_Teorico","Anno","Mese","volume","PP","TM","Area_mq","PP_Perc"
"387",18,"Coghinas","CUGA",20.4,2021,"May",14.85,185.36285470131,289.767126577171,59335200.0000003,3.12399477378199e-06
"388",19,"Coghinas","M. LEONE ROCCADORIA ( TEMO )",77.58,2021,"May",75.46,404.096905962262,289.844221787181,135704400.000001,2.97777305645402e-06
"389",13,"Coghinas","MONTE LERNO ( PATTADA )",34.45,2021,"May",33.23,404.457836957747,288.024127331259,158796399.999993,2.54702144984248e-06
"390",14,"Coghinas","MUZZONE ( COGHINAS )",221.64,2021,"May",119.09,4142.37948802939,289.597374993057,1900508800.0001,2.17961605230619e-06
"391",17,"Coghinas","BIDIGHINZU",10.9,2009,"Jun",7.96,29.5395857753276,294.672551150852,51058399.9999997,5.78545073392973e-07
"392",15,"Coghinas","CASTELDORIA",2.9,2009,"Jun",2.75,4520.54422074843,295.18507128868,2392169600.00004,1.88972563682289e-06
"393",18,"Coghinas","CUGA",20.4,2009,"Jun",24.07,28.966856832816,294.975524801271,59335200.0000003,4.88190093449012e-07
"394",19,"Coghinas","M. LEONE ROCCADORIA ( TEMO )",77.58,2009,"Jun",56.8,44.3807414468378,294.995396824372,135704400.000001,3.27039811876678e-07
"395",13,"Coghinas","MONTE LERNO ( PATTADA )",34.45,2009,"Jun",65.5,821.228598018879,293.544205429899,158796399.999993,5.17158196293441e-06
"396",14,"Coghinas","MUZZONE ( COGHINAS )",221.64,2009,"Jun",151.14,4132.17926164326,295.12493946156,1900508800.0001,2.17424894935664e-06
"397",17,"Coghinas","BIDIGHINZU",10.9,2010,"Jun",7.51,292.758539729872,293.408148973253,51058399.9999997,5.73379776353889e-06
"398",15,"Coghinas","CASTELDORIA",2.9,2010,"Jun",2.72,20875.7558832571,293.814438427261,2392169600.00004,8.7267039440919e-06
"399",18,"Coghinas","CUGA",20.4,2010,"Jun",19.17,378.524516314486,293.658245415973,59335200.0000003,6.37942597841558e-06
"400",19,"Coghinas","M. LEONE ROCCADORIA ( TEMO )",77.58,2010,"Jun",73.76,731.084064654843,293.772245705433,135704400.000001,5.38732763753304e-06
"401",13,"Coghinas","MONTE LERNO ( PATTADA )",34.45,2010,"Jun",66.75,2701.07868938039,292.083338116476,158796399.999993,1.70096972562383e-05
"402",14,"Coghinas","MUZZONE ( COGHINAS )",221.64,2010,"Jun",179.4,17933.5249551117,293.772093549926,1900508800.0001,9.43617043768003e-06
"403",17,"Coghinas","BIDIGHINZU",10.9,2011,"Jun",6.57,460.327326307843,293.50875851949,51058399.9999997,9.01570214318987e-06
"404",15,"Coghinas","CASTELDORIA",2.9,2011,"Jun",1.98,14336.9332873557,293.948361599515,2392169600.00004,5.9932762657612e-06
"405",18,"Coghinas","CUGA",20.4,2011,"Jun",14.03,324.893172477266,293.870356108185,59335200.0000003,5.47555536135825e-06
"406",19,"Coghinas","M. LEONE ROCCADORIA ( TEMO )",77.58,2011,"Jun",71.46,834.517174590624,293.883910873609,135704400.000001,6.14952186215494e-06
"407",13,"Coghinas","MONTE LERNO ( PATTADA )",34.45,2011,"Jun",63.57,671.059439700255,292.437848076355,158796399.999993,4.2259109129696e-06
"408",14,"Coghinas","MUZZONE ( COGHINAS )",221.64,2011,"Jun",136.82,10549.9901245521,293.920215522969,1900508800.0001,5.5511398445256e-06
"409",17,"Coghinas","BIDIGHINZU",10.9,2012,"Jun",8.89,0.715569390820653,296.343736657037,51058399.9999997,1.40147241359043e-08
"410",15,"Coghinas","CASTELDORIA",2.9,2012,"Jun",2.42,259.795364773574,296.850509445012,2392169600.00004,1.08602402092882e-07
"411",18,"Coghinas","CUGA",20.4,2012,"Jun",14.48,0.47661351966775,296.576752152402,59335200.0000003,8.03255941949715e-09
"412",19,"Coghinas","M. LEONE ROCCADORIA ( TEMO )",77.58,2012,"Jun",47.74,1.32905923847512,296.652534520728,135704400.000001,9.79378147263546e-09
"413",13,"Coghinas","MONTE LERNO ( PATTADA )",34.45,2012,"Jun",46.46,67.5128791379401,295.413589138455,158796399.999993,4.25153713421358e-07
"414",14,"Coghinas","MUZZONE ( COGHINAS )",221.64,2012,"Jun",134.29,248.708264931123,296.860019398232,1900508800.0001,1.30864042792704e-07
"415",17,"Coghinas","BIDIGHINZU",10.9,2013,"Jun",7.66,11.2548827247206,292.961395895216,51058399.9999997,2.20431559248247e-07
"416",15,"Coghinas","CASTELDORIA",2.9,2013,"Jun",1.97,4647.16762069741,293.469111661465,2392169600.00004,1.94265808774484e-06
"417",18,"Coghinas","CUGA",20.4,2013,"Jun",20.04,0.798562265216649,293.309780107808,59335200.0000003,1.34584911690977e-08
"418",19,"Coghinas","M. LEONE ROCCADORIA ( TEMO )",77.58,2013,"Jun",75.69,5.2245227017901,293.412376855377,135704400.000001,3.84992874349694e-08
"419",13,"Coghinas","MONTE LERNO ( PATTADA )",34.45,2013,"Jun",43.58,417.82428516774,291.822252079614,158796399.999993,2.6311949462819e-06
"420",14,"Coghinas","MUZZONE ( COGHINAS )",221.64,2013,"Jun",171.16,4450.12272773374,293.413881440012,1900508800.0001,2.34154281618349e-06
"421",17,"Coghinas","BIDIGHINZU",10.9,2014,"Jun",7.55,173.445698925373,295.039370507134,51058399.9999997,3.3970061522761e-06
"422",15,"Coghinas","CASTELDORIA",2.9,2014,"Jun",2.67,16951.4753866842,295.47580711902,2392169600.00004,7.08623476641619e-06
"423",18,"Coghinas","CUGA",20.4,2014,"Jun",15.45,102.828899234524,295.602985131027,59335200.0000003,1.73301681353604e-06
"424",19,"Coghinas","M. LEONE ROCCADORIA ( TEMO )",77.58,2014,"Jun",64,317.178171564092,295.530052336668,135704400.000001,2.33727256864251e-06
"425",13,"Coghinas","MONTE LERNO ( PATTADA )",34.45,2014,"Jun",30.82,1663.5553092791,293.591181670937,158796399.999993,1.0476026593041e-05
"426",14,"Coghinas","MUZZONE ( COGHINAS )",221.64,2014,"Jun",157.92,14054.9477794915,295.379685511967,1900508800.0001,7.39536053686821e-06
"427",17,"Coghinas","BIDIGHINZU",10.9,2015,"Jun",6.77,502.125599085239,295.588150876363,51058399.9999997,9.8343387001011e-06
"428",15,"Coghinas","CASTELDORIA",2.9,2015,"Jun",1.38,26900.4739693993,295.967930577745,2392169600.00004,1.12452202257728e-05
"429",18,"Coghinas","CUGA",20.4,2015,"Jun",12,292.741136866907,295.939135416145,59335200.0000003,4.93368416836727e-06
"430",19,"Coghinas","M. LEONE ROCCADORIA ( TEMO )",77.58,2015,"Jun",62.44,742.430795011921,296.004879785195,135704400.000001,5.47094121496367e-06
"431",13,"Coghinas","MONTE LERNO ( PATTADA )",34.45,2015,"Jun",25.85,1880.69299938347,294.239811304523,158796399.999993,1.18434233986637e-05
"432",14,"Coghinas","MUZZONE ( COGHINAS )",221.64,2015,"Jun",146.61,22151.0191738486,295.887328858225,1900508800.0001,1.16553099748064e-05
"433",17,"Coghinas","BIDIGHINZU",10.9,2016,"Jun",5.16,7.91645260645949,293.790222986009,51058399.9999997,1.5504701687596e-07
"434",15,"Coghinas","CASTELDORIA",2.9,2016,"Jun",2.74,1963.04885129996,294.241733428795,2392169600.00004,8.20614412665359e-07
"435",18,"Coghinas","CUGA",20.4,2016,"Jun",9.83,6.97828958941468,294.091527987749,59335200.0000003,1.17607922268984e-07
"436",19,"Coghinas","M. LEONE ROCCADORIA ( TEMO )",77.58,2016,"Jun",51.9,13.1535821243678,294.175844394651,135704400.000001,9.69281918962666e-08
"437",13,"Coghinas","MONTE LERNO ( PATTADA )",34.45,2016,"Jun",25,743.214045994529,292.684820934257,158796399.999993,4.68029530892743e-06
"438",14,"Coghinas","MUZZONE ( COGHINAS )",221.64,2016,"Jun",141.83,1914.37006209796,294.237597918737,1900508800.0001,1.00729344799554e-06
"439",17,"Coghinas","BIDIGHINZU",10.9,2017,"Jun",1.62,133.966003623992,297.284184909397,51058399.9999997,2.62377989956585e-06
"440",15,"Coghinas","CASTELDORIA",2.9,2017,"Jun",2.08,12411.9945939828,297.520771736941,2392169600.00004,5.18859306379556e-06
"441",18,"Coghinas","CUGA",20.4,2017,"Jun",4.23,185.595881727747,297.37811410692,59335200.0000003,3.12792207202042e-06
"442",19,"Coghinas","M. LEONE ROCCADORIA ( TEMO )",77.58,2017,"Jun",18.69,368.187748879638,297.606533133678,135704400.000001,2.7131599924515e-06
"443",13,"Coghinas","MONTE LERNO ( PATTADA )",34.45,2017,"Jun",24.76,900.000345446664,296.117348006277,158796399.999993,5.66763695805891e-06
"444",14,"Coghinas","MUZZONE ( COGHINAS )",221.64,2017,"Jun",154.2,10875.483740781,297.548081011461,1900508800.0001,5.72240641073612e-06
"445",17,"Coghinas","BIDIGHINZU",10.9,2018,"Jun",9.44,275.859117397476,293.966477711995,51058399.9999997,5.40281554842059e-06
"446",15,"Coghinas","CASTELDORIA",2.9,2018,"Jun",1.45,18391.0682784062,294.459232570693,2392169600.00004,7.68802859061744e-06
"447",18,"Coghinas","CUGA",20.4,2018,"Jun",10.32,142.91725762169,294.569230867043,59335200.0000003,2.40864204758203e-06
"448",19,"Coghinas","M. LEONE ROCCADORIA ( TEMO )",77.58,2018,"Jun",57.85,389.276197511777,294.587297808003,135704400.000001,2.86855988097493e-06
"449",13,"Coghinas","MONTE LERNO ( PATTADA )",34.45,2018,"Jun",42.48,1549.01532994988,292.723598210499,158796399.999993,9.75472573654033e-06
"450",14,"Coghinas","MUZZONE ( COGHINAS )",221.64,2018,"Jun",183.77,16374.2416917456,294.323244754919,1900508800.0001,8.61571474530648e-06
"451",17,"Coghinas","BIDIGHINZU",10.9,2019,"Jun",5.91,11.9501818256804,297.260187390645,51058399.9999997,2.3404928132649e-07
"452",15,"Coghinas","CASTELDORIA",2.9,2019,"Jun",1.81,555.968842579021,297.714644499457,2392169600.00004,2.32411967186194e-07
"453",18,"Coghinas","CUGA",20.4,2019,"Jun",14.22,2.38013466783035,297.607366587973,59335200.0000003,4.01133672395195e-08
"454",19,"Coghinas","M. LEONE ROCCADORIA ( TEMO )",77.58,2019,"Jun",69.06,31.27167835141,297.695212377239,135704400.000001,2.30439678826993e-07
"455",13,"Coghinas","MONTE LERNO ( PATTADA )",34.45,2019,"Jun",31.23,11.3054563678362,296.469663235957,158796399.999993,7.11946641601241e-08
"456",14,"Coghinas","MUZZONE ( COGHINAS )",221.64,2019,"Jun",131.58,544.551431880371,297.731947580857,1900508800.0001,2.86529287252099e-07
"457",17,"Coghinas","BIDIGHINZU",10.9,2020,"Jun",5.19,133.238173172889,293.679373431736,51058399.9999997,2.60952503746474e-06
"458",15,"Coghinas","CASTELDORIA",2.9,2020,"Jun",1.52,7028.17974574747,294.159209424943,2392169600.00004,2.93799392223166e-06
"459",18,"Coghinas","CUGA",20.4,2020,"Jun",10.94,140.366641401134,294.057970304571,59335200.0000003,2.36565548613864e-06
"460",19,"Coghinas","M. LEONE ROCCADORIA ( TEMO )",77.58,2020,"Jun",71.07,323.055724956873,294.065368228489,135704400.000001,2.38058401169653e-06
"461",13,"Coghinas","MONTE LERNO ( PATTADA )",34.45,2020,"Jun",27.32,610.111277139268,292.353391001281,158796399.999993,3.84209766178136e-06
"462",14,"Coghinas","MUZZONE ( COGHINAS )",221.64,2020,"Jun",121.68,5603.24322324184,294.071791742451,1900508800.0001,2.94828586073453e-06
"463",17,"Coghinas","BIDIGHINZU",10.9,2021,"Jun",5.21,68.1350829790741,296.900965020921,51058399.9999997,1.33445393860901e-06
"464",15,"Coghinas","CASTELDORIA",2.9,2021,"Jun",1.54,12881.5448939734,297.186836696182,2392169600.00004,5.38487943913892e-06
"465",18,"Coghinas","CUGA",20.4,2021,"Jun",11.97,89.916536033598,296.90793094798,59335200.0000003,1.5153995610295e-06
"466",19,"Coghinas","M. LEONE ROCCADORIA ( TEMO )",77.58,2021,"Jun",72.02,139.144558632242,297.173543392084,135704400.000001,1.02535038386553e-06
"467",13,"Coghinas","MONTE LERNO ( PATTADA )",34.45,2021,"Jun",29.68,1325.48584506276,295.544079559018,158796399.999993,8.34707742154622e-06
"468",14,"Coghinas","MUZZONE ( COGHINAS )",221.64,2021,"Jun",114.89,11711.2972730843,297.165360197074,1900508800.0001,6.16219050029322e-06
"469",17,"Coghinas","BIDIGHINZU",10.9,2009,"Jul",6.14,1.09822068973531e-12,298.24118754069,51058399.9999997,2.15091089759044e-20
"470",15,"Coghinas","CASTELDORIA",2.9,2009,"Jul",1.33,1280.70127211384,298.516171982594,2392169600.00004,5.35372271311289e-07
"471",18,"Coghinas","CUGA",20.4,2009,"Jul",17.62,3.38236385202823e-09,298.340888667836,59335200.0000003,5.70043389426211e-17
"472",19,"Coghinas","M. LEONE ROCCADORIA ( TEMO )",77.58,2009,"Jul",54.84,1.31602158582896e-07,298.455090162279,135704400.000001,9.69770756017455e-16
"473",13,"Coghinas","MONTE LERNO ( PATTADA )",34.45,2009,"Jul",60.69,89.0787290127295,297.089618475284,158796399.999993,5.60961892163385e-07
"474",14,"Coghinas","MUZZONE ( COGHINAS )",221.64,2009,"Jul",141.58,1279.76967893786,298.533457981106,1900508800.0001,6.73382664125413e-07
"475",17,"Coghinas","BIDIGHINZU",10.9,2010,"Jul",6.26,284.428375898485,298.391549005816,51058399.9999997,5.57064804025365e-06
"476",15,"Coghinas","CASTELDORIA",2.9,2010,"Jul",1.82,12011.3174023834,298.88858812293,2392169600.00004,5.02109775259379e-06
"477",18,"Coghinas","CUGA",20.4,2010,"Jul",12.78,60.3801208928455,298.374104233987,59335200.0000003,1.01761047224658e-06
"478",19,"Coghinas","M. LEONE ROCCADORIA ( TEMO )",77.58,2010,"Jul",71.5,144.061973381189,298.578510158214,135704400.000001,1.06158660574888e-06
"479",13,"Coghinas","MONTE LERNO ( PATTADA )",34.45,2010,"Jul",62.42,1548.68646780547,297.453555641908,158796399.999993,9.7526547692866e-06
"480",14,"Coghinas","MUZZONE ( COGHINAS )",221.64,2010,"Jul",171.52,10995.2167285349,298.909364362058,1900508800.0001,5.7854069018435e-06
"481",17,"Coghinas","BIDIGHINZU",10.9,2011,"Jul",5.08,99.9268912190758,295.391336223643,51058399.9999997,1.95710972570775e-06
"482",15,"Coghinas","CASTELDORIA",2.9,2011,"Jul",2.25,3998.88331607465,295.827585413285,2392169600.00004,1.67165543616748e-06
"483",18,"Coghinas","CUGA",20.4,2011,"Jul",13.65,55.7950659149911,295.720098156294,59335200.0000003,9.40336695839751e-07
"484",19,"Coghinas","M. LEONE ROCCADORIA ( TEMO )",77.58,2011,"Jul",63.57,96.9245909472776,295.703800793025,135704400.000001,7.14233222705211e-07
"485",13,"Coghinas","MONTE LERNO ( PATTADA )",34.45,2011,"Jul",59.17,303.380169275508,294.348497678496,158796399.999993,1.91049777750328e-06
"486",14,"Coghinas","MUZZONE ( COGHINAS )",221.64,2011,"Jul",128.24,2939.55060299143,295.804111483312,1900508800.0001,1.54671770159195e-06
"487",17,"Coghinas","BIDIGHINZU",10.9,2012,"Jul",6.72,25.8529988128216,297.75659908992,51058399.9999997,5.06341734422186e-07
"488",15,"Coghinas","CASTELDORIA",2.9,2012,"Jul",2.8,460.415482938818,298.046378468235,2392169600.00004,1.92467742646178e-07
"489",18,"Coghinas","CUGA",20.4,2012,"Jul",14.8,0.266905093509245,297.766036801145,59335200.0000003,4.49825893414438e-09
"490",19,"Coghinas","M. LEONE ROCCADORIA ( TEMO )",77.58,2012,"Jul",38.12,2.12472405178089,297.946044947117,135704400.000001,1.56570019231571e-08
"491",13,"Coghinas","MONTE LERNO ( PATTADA )",34.45,2012,"Jul",41.82,7.43556857388197,296.917455993284,158796399.999993,4.68245411979259e-08
"492",14,"Coghinas","MUZZONE ( COGHINAS )",221.64,2012,"Jul",120.11,405.090888780876,298.128824872843,1900508800.0001,2.13148651971964e-07
"493",17,"Coghinas","BIDIGHINZU",10.9,2013,"Jul",5.49,92.9162659633905,298.28044661245,51058399.9999997,1.81980371424469e-06
"494",15,"Coghinas","CASTELDORIA",2.9,2013,"Jul",2.1,12142.0830071419,298.486954759189,2392169600.00004,5.07576177171622e-06
"495",18,"Coghinas","CUGA",20.4,2013,"Jul",11.87,19.6428208108033,298.557155233656,59335200.0000003,3.31048362705497e-07
"496",19,"Coghinas","M. LEONE ROCCADORIA ( TEMO )",77.58,2013,"Jul",74.43,87.9406757594316,298.661148983156,135704400.000001,6.48031130600268e-07
"497",13,"Coghinas","MONTE LERNO ( PATTADA )",34.45,2013,"Jul",39.37,2013.28063572672,296.828813078661,158796399.999993,1.26783770647623e-05
"498",14,"Coghinas","MUZZONE ( COGHINAS )",221.64,2013,"Jul",162.65,11375.3873179942,298.476043578908,1900508800.0001,5.98544311817635e-06
"499",17,"Coghinas","BIDIGHINZU",10.9,2014,"Jul",5.71,47.1306853277317,295.628762448218,51058399.9999997,9.23074074544678e-07
"500",15,"Coghinas","CASTELDORIA",2.9,2014,"Jul",2.15,3735.18744807458,295.959862347437,2392169600.00004,1.56142250452247e-06
"501",18,"Coghinas","CUGA",20.4,2014,"Jul",13.59,152.208445335111,295.964523211306,59335200.0000003,2.56523017256384e-06
"502",19,"Coghinas","M. LEONE ROCCADORIA ( TEMO )",77.58,2014,"Jul",57.85,132.264493068974,296.031518178897,135704400.000001,9.74651470910104e-07
"503",13,"Coghinas","MONTE LERNO ( PATTADA )",34.45,2014,"Jul",27.04,248.336621663549,294.258079399539,158796399.999993,1.56386808305201e-06
"504",14,"Coghinas","MUZZONE ( COGHINAS )",221.64,2014,"Jul",150.82,2555.09930197632,295.900461251647,1900508800.0001,1.34442908234689e-06
"505",17,"Coghinas","BIDIGHINZU",10.9,2015,"Jul",4.94,2.82245990227445,299.549762717626,51058399.9999997,5.52790510919744e-08
"506",15,"Coghinas","CASTELDORIA",2.9,2015,"Jul",2.08,5892.74849322709,299.906948469828,2392169600.00004,2.46334895871388e-06
"507",18,"Coghinas","CUGA",20.4,2015,"Jul",12.17,3.07967538498024,299.578860722267,59335200.0000003,5.19030084162558e-08
"508",19,"Coghinas","M. LEONE ROCCADORIA ( TEMO )",77.58,2015,"Jul",52.49,8.37970431293209,299.806238224922,135704400.000001,6.17496876514839e-08
"509",13,"Coghinas","MONTE LERNO ( PATTADA )",34.45,2015,"Jul",21.25,1432.33802843084,298.538416968452,158796399.999993,9.01996536716769e-06
"510",14,"Coghinas","MUZZONE ( COGHINAS )",221.64,2015,"Jul",135.92,5833.49561703437,299.942763418357,1900508800.0001,3.06943888764633e-06
"511",17,"Coghinas","BIDIGHINZU",10.9,2016,"Jul",3.44,123.378975508985,297.753277920138,51058399.9999997,2.41642855062019e-06
"512",15,"Coghinas","CASTELDORIA",2.9,2016,"Jul",2.32,12481.6558707945,298.110530065109,2392169600.00004,5.21771360642418e-06
"513",18,"Coghinas","CUGA",20.4,2016,"Jul",11.26,113.735978591774,297.815189667632,59335200.0000003,1.91683821056933e-06
"514",19,"Coghinas","M. LEONE ROCCADORIA ( TEMO )",77.58,2016,"Jul",41.93,44.5475247786587,297.982832373027,135704400.000001,3.28268831214451e-07
"515",13,"Coghinas","MONTE LERNO ( PATTADA )",34.45,2016,"Jul",21.01,825.846246388811,296.926444828335,158796399.999993,5.20066101239606e-06
"516",14,"Coghinas","MUZZONE ( COGHINAS )",221.64,2016,"Jul",132.83,8804.18276703395,298.167226739233,1900508800.0001,4.63253985829136e-06
"517",17,"Coghinas","BIDIGHINZU",10.9,2017,"Jul",1.23,1.59501151828989e-08,298.558674371371,51058399.9999997,3.12389639763467e-16
"518",15,"Coghinas","CASTELDORIA",2.9,2017,"Jul",1.96,2.34586494115795,298.892442403166,2392169600.00004,9.80643237485298e-10
"519",18,"Coghinas","CUGA",20.4,2017,"Jul",2.32,1.56844817020502e-08,298.785612379252,59335200.0000003,2.64336881009083e-16
"520",19,"Coghinas","M. LEONE ROCCADORIA ( TEMO )",77.58,2017,"Jul",16.71,3.78808398965326e-07,298.868729573227,135704400.000001,2.79142311498613e-15
"521",13,"Coghinas","MONTE LERNO ( PATTADA )",34.45,2017,"Jul",19.76,2.34586366081564,297.524126825367,158796399.999993,1.47727760882221e-08
"522",14,"Coghinas","MUZZONE ( COGHINAS )",221.64,2017,"Jul",143.51,2.34586488958067,298.895881809786,1900508800.0001,1.23433518938747e-09
"523",17,"Coghinas","BIDIGHINZU",10.9,2018,"Jul",7.55,2.37003115448869,298.122192395118,51058399.9999997,4.64180458942839e-08
"524",15,"Coghinas","CASTELDORIA",2.9,2018,"Jul",1.7,828.912004807581,298.636169367748,2392169600.00004,3.46510550425675e-07
"525",18,"Coghinas","CUGA",20.4,2018,"Jul",9.65,0.000801465336791216,298.337672019813,59335200.0000003,1.35074178024379e-11
"526",19,"Coghinas","M. LEONE ROCCADORIA ( TEMO )",77.58,2018,"Jul",51.73,0.0688797763596546,298.421292417793,135704400.000001,5.07572166854237e-10
"527",13,"Coghinas","MONTE LERNO ( PATTADA )",34.45,2018,"Jul",38.44,123.181626102332,297.289944769001,158796399.999993,7.75720520757006e-07
"528",14,"Coghinas","MUZZONE ( COGHINAS )",221.64,2018,"Jul",175.89,821.624555125605,298.654567924275,1900508800.0001,4.32318206116994e-07
"529",17,"Coghinas","BIDIGHINZU",10.9,2019,"Jul",4.43,75.9532574956928,299.131788069202,51058399.9999997,1.48757613822002e-06
"530",15,"Coghinas","CASTELDORIA",2.9,2019,"Jul",1.7,7058.0989358318,299.50820578874,2392169600.00004,2.95050105804859e-06
"531",18,"Coghinas","CUGA",20.4,2019,"Jul",13.2,18.7621658401173,299.235420091375,59335200.0000003,3.16206330139903e-07
"532",19,"Coghinas","M. LEONE ROCCADORIA ( TEMO )",77.58,2019,"Jul",62.06,145.838861330697,299.378129935442,135704400.000001,1.07468041810506e-06
"533",13,"Coghinas","MONTE LERNO ( PATTADA )",34.45,2019,"Jul",26.94,803.099484186738,298.192384208363,158796399.999993,5.05741618945251e-06
"534",14,"Coghinas","MUZZONE ( COGHINAS )",221.64,2019,"Jul",123.1,5490.43689902633,299.554268709316,1900508800.0001,2.88893000602051e-06
"535",17,"Coghinas","BIDIGHINZU",10.9,2020,"Jul",4.04,4.96051267622331,298.558436149679,51058399.9999997,9.71537039198906e-08
"536",15,"Coghinas","CASTELDORIA",2.9,2020,"Jul",1.56,2491.96511357186,298.873873792939,2392169600.00004,1.04171757452808e-06
"537",18,"Coghinas","CUGA",20.4,2020,"Jul",9.49,1.04833353977552e-09,298.609638501239,59335200.0000003,1.76679869584246e-17
"538",19,"Coghinas","M. LEONE ROCCADORIA ( TEMO )",77.58,2020,"Jul",62.55,0.00874682524533083,298.840914738089,135704400.000001,6.44549863182828e-11
"539",13,"Coghinas","MONTE LERNO ( PATTADA )",34.45,2020,"Jul",22.72,387.350382791708,297.748715905034,158796399.999993,2.43928944731572e-06
"540",14,"Coghinas","MUZZONE ( COGHINAS )",221.64,2020,"Jul",113.73,2475.37095055528,298.933274267211,1900508800.0001,1.30247802617654e-06
"541",17,"Coghinas","BIDIGHINZU",10.9,2021,"Jul",4.02,8.74443297695929,298.623538339266,51058399.9999997,1.71263356802394e-07
"542",15,"Coghinas","CASTELDORIA",2.9,2021,"Jul",1.68,572.976612091263,298.948310597576,2392169600.00004,2.39521734617501e-07
"543",18,"Coghinas","CUGA",20.4,2021,"Jul",12.17,13.8033912696526,298.731235601963,59335200.0000003,2.3263410706718e-07
"544",19,"Coghinas","M. LEONE ROCCADORIA ( TEMO )",77.58,2021,"Jul",62.81,31.1275071087014,298.882098654659,135704400.000001,2.29377287020179e-07
"545",13,"Coghinas","MONTE LERNO ( PATTADA )",34.45,2021,"Jul",25.72,104.97212864707,297.658622629831,158796399.999993,6.6104854169915e-07
"546",14,"Coghinas","MUZZONE ( COGHINAS )",221.64,2021,"Jul",105.53,481.325976381014,299.003517547954,1900508800.0001,2.53261640451751e-07
"547",17,"Coghinas","BIDIGHINZU",10.9,2009,"Aug",5.36,277.197372243707,298.219100103071,51058399.9999997,5.42902582618548e-06
"548",15,"Coghinas","CASTELDORIA",2.9,2009,"Aug",2,15312.6849574646,298.652227343984,2392169600.00004,6.40117028385627e-06
"549",18,"Coghinas","CUGA",20.4,2009,"Aug",11.22,0.799509338656527,298.330271791091,59335200.0000003,1.3474452578849e-08
"550",19,"Coghinas","M. LEONE ROCCADORIA ( TEMO )",77.58,2009,"Aug",52.46,130.769064500108,298.478662416696,135704400.000001,9.63631720858772e-07
"551",13,"Coghinas","MONTE LERNO ( PATTADA )",34.45,2009,"Aug",56.75,956.983157936817,297.36302949241,158796399.999993,6.02647892481733e-06
"552",14,"Coghinas","MUZZONE ( COGHINAS )",221.64,2009,"Aug",130.34,14111.5357998075,298.666654472833,1900508800.0001,7.42513573197175e-06
"553",17,"Coghinas","BIDIGHINZU",10.9,2010,"Aug",4.94,291.716585211039,296.018510494437,51058399.9999997,5.7133906509221e-06
"554",15,"Coghinas","CASTELDORIA",2.9,2010,"Aug",2.36,10792.9313668795,296.33868089727,2392169600.00004,4.51177515460414e-06
"555",18,"Coghinas","CUGA",20.4,2010,"Aug",15.94,450.236240008902,296.260838706598,59335200.0000003,7.5880125121159e-06
"556",19,"Coghinas","M. LEONE ROCCADORIA ( TEMO )",77.58,2010,"Aug",60.18,1011.65093636554,296.391322660486,135704400.000001,7.45481308170946e-06
"557",13,"Coghinas","MONTE LERNO ( PATTADA )",34.45,2010,"Aug",58.33,425.176684165078,295.000111846824,158796399.999993,2.67749573771885e-06
"558",14,"Coghinas","MUZZONE ( COGHINAS )",221.64,2010,"Aug",161.11,7445.86583327221,296.347272971968,1900508800.0001,3.91782760136223e-06
"559",17,"Coghinas","BIDIGHINZU",10.9,2011,"Aug",3.61,0.503421876102141,298.13482071251,51058399.9999997,9.85972682461934e-09
"560",15,"Coghinas","CASTELDORIA",2.9,2011,"Aug",1.85,290.545923948718,298.384180818093,2392169600.00004,1.21457075597279e-07
"561",18,"Coghinas","CUGA",20.4,2011,"Aug",14.81,1.40993728381882,298.318623131814,59335200.0000003,2.37622403534295e-08
"562",19,"Coghinas","M. LEONE ROCCADORIA ( TEMO )",77.58,2011,"Aug",53.86,0.82477482637178,298.371752346913,135704400.000001,6.07773090903298e-09
"563",13,"Coghinas","MONTE LERNO ( PATTADA )",34.45,2011,"Aug",55.21,62.905962778432,297.084430146427,158796399.999993,3.96142247421446e-07
"564",14,"Coghinas","MUZZONE ( COGHINAS )",221.64,2011,"Aug",119.86,286.957742344443,298.422311539157,1900508800.0001,1.50989957186427e-07
"565",17,"Coghinas","BIDIGHINZU",10.9,2012,"Aug",4.67,1.95375020527281e-10,299.70038401696,51058399.9999997,3.82650103660284e-18
"566",15,"Coghinas","CASTELDORIA",2.9,2012,"Aug",2.54,1229.74639031617,299.99276102446,2392169600.00004,5.14071573485487e-07
"567",18,"Coghinas","CUGA",20.4,2012,"Aug",15.1,3.55485159708504e-11,299.773169496219,59335200.0000003,5.99113443130725e-19
"568",19,"Coghinas","M. LEONE ROCCADORIA ( TEMO )",77.58,2012,"Aug",28.54,0,299.955172938685,135704400.000001,0
"569",13,"Coghinas","MONTE LERNO ( PATTADA )",34.45,2012,"Aug",36.48,264.100809325705,299.057952519153,158796399.999993,1.66314103673457e-06
"570",14,"Coghinas","MUZZONE ( COGHINAS )",221.64,2012,"Aug",110.26,1225.29950725511,300.086320313724,1900508800.0001,6.4472182778372e-07
"571",17,"Coghinas","BIDIGHINZU",10.9,2013,"Aug",4.06,62.3386199928877,297.879068686372,51058399.9999997,1.22092780018348e-06
"572",15,"Coghinas","CASTELDORIA",2.9,2013,"Aug",2.1,13520.83321307,298.096887333846,2392169600.00004,5.65212149383964e-06
"573",18,"Coghinas","CUGA",20.4,2013,"Aug",12.99,40.337452051341,298.183453420256,59335200.0000003,6.79823309794874e-07
